,id,title,overview,release_date,popularity,vote_average,vote_count
9496,1014659,Incantation,"As her life spirals out of control, a rebellious undergrad begins practicing a forbidden witchcraft to help her grades; but when she unknowingly unleashes a deadly curse that threatens her father's life, she will be forced to pass her biggest test yet.",2021-08-18,18.949,5.6,18
9497,116463,Arachnoquake,"Giant albino spiders break free from the depths of Earth in New Orleans, making everyone’s worst nightmare a reality.",2012-06-23,18.945,4.1,78
9498,418579,Young Sister-In-Law,"Three men and women start living together. Byeong-soo is chosen in a scenario contest and is picked to write a script for a movie, so he leaves the noisy city and moves in with his married senior from school. At the house is Ji-eun, the senior's wife and a young and sexy Bo-yeong.  The three living together leads to some risky situations!",2016-09-27,12.065,4.0,1
9499,1027832,Happy Single,A couples therapist who doesn't believe in love has her stubborn convictions put to the test when a one-night fling turns out to be a new daily co-worker.,2023-09-21,17.917,7.3,3
9500,38684,Jane Eyre,"After a bleak childhood, Jane Eyre goes out into the world to become a governess. As she lives happily in her new position at Thornfield Hall, she meet the dark, cold, and abrupt master of the house, Mr. Rochester. Jane and her employer grow close in friendship and she soon finds herself falling in love with him. Happiness seems to have found Jane at last, but could Mr. Rochester's terrible secret be about to destroy it forever?",2011-03-11,16.783,7.2,1445
9501,102489,Alice and Martin,"Martin, the illegitimate son of an industrialist and a hairdresser, was sent to live with his wealthy father in the countryside as a young boy. Alice is a musician living with Martin's half-brother in Paris. When Martin shows up at Alice's door after fleeing his father's home under troubled circumstances, their lives become intertwined.",1998-10-23,18.939,5.9,26
9502,14138,Black Water,"Based on true events, Grace, her boyfriend Adam, and her younger sister, Lee, are on holiday in Northern Australia when they decide to take a tour down a river. As they drift into a swamp, their boat suddenly capsizes. Stranded in the flooded swamp, the three tourists must figure out what to do to survive as they realize they are being watched through the black water.",2007-06-01,12.031,5.9,332
9503,10632,The Hunted,"In the wilderness of British Columbia, two hunters are tracked and viciously murdered by Aaron Hallam. A former Special Operations instructor is approached and asked to apprehend Hallam—his former student—who has 'gone rogue' after suffering severe battle stress from his time in Kosovo.",2003-03-11,12.28,6.183,794
9504,30974,High Lane,"A group of friends on a climbing vacation ignore warnings that the mountains are closed and start their ascent anyway. Collapsing bridges, bear traps and other dangers threaten to splinter the group… when the real hell begins and an unseen villain begins picking them off one by one.",2009-06-24,11.781,6.1,403
9505,382272,Death Note: Light Up the NEW World,"10 years has passed since the confrontation between Kira and L. Again, Shinigami sends death notes to the ground and due to this, the world soon falls into chaos. Tsukuru is a member of the Death Note special task force team with 6 other investigators including Matsuda who experienced the Kira case of 10 years ago.  Mass murders caused by the death note takes place on Wall Street in the U.S., Shibuya in Japan and other places. World famous private investigator Ryuzaki, who is the rightful successor of L, also investigates the mass murders. They discover that 6 death notes exists in the world.  A computer virus called Kira spreads in the world. A message in the Kira virus says to turn in 6 death notes.  A person who has 6 death notes overwhelm the world. The confrontation begins between the person who wants Kira’s revival and the people who want to stop it.",2016-10-29,15.534,6.43,158
9506,228805,Detective Conan: Private Eye in the Distant Sea,"The movie is set on a state-of-the art Aegis vessel with the full cooperation of Japan's real-life Ministry of Defense and Maritime Self-Defense Force. The corpse of a Self-Defense Force member has been found — minus the left arm — and a spy has infiltrated the Aegis vessel. The heroine Ran is put in jeopardy, and Conan is forced to stand up against the dangerous Spy ""X.""",2013-04-19,12.032,6.7,106
9507,682666,Back to the Titanic,Back to the Titanic documents the first manned dives to Titanic in nearly 15 years. New footage reveals fresh decay and sheds light on the ship’s future.,2020-02-23,10.988,6.4,15
9508,128246,A Werewolf Boy,"An unexpected phone call brings an elderly woman to her childhood country cottage, and memories of an orphan boy she knew 47 years ago come flooding back to her.",2012-10-31,11.281,7.7,260
9509,438857,Cook Up a Storm,"An international culinary competition becomes a battleground between rival cooks, one famous for his Cantonese street food and the other a Michelin-starred chef trained in France. But their rivalry takes an unexpected turn when they discover a common foe and combine their skills in a fusion of East and West.",2017-02-10,16.034,7.4,172
9510,304023,Rakuen Tsuiho: Expelled from Paradise,"A.D. 2400, DEVA's central council detects an incident of unauthorized access into their mainframe. Someone on Earth was trying to hack into the system. The only information DEVA was able to retrieve was that hacker referred to themselves as ""Frontier Setter.""  To investigate the mysterious hacker's motives, the high officials of DEVA dispatch system Security Third Officer Angela Balzac to the Earth's surface. Equipped with a prosthetic ""material body,"" Angela attempts to make contact with a local agent Dingo, but what awaited her instead was a swarm of Sandworms now infesting the Earth's surface. Angela intercepts the gruesome pests with her exoskeleton powered suit Arhan.",2014-11-15,15.582,6.4,85
9511,38050,The Adjustment Bureau,"A man glimpses the future Fate has planned for him – and chooses to fight for his own destiny. Battling the powerful Adjustment Bureau across, under and through the streets of New York, he risks his destined greatness to be with the only woman he's ever loved.",2011-03-03,14.781,6.8,4478
9512,21956,Scooby-Doo! and the Monster of Mexico,"A friend of Fred's, Alejo Otero, invites the Scooby gang to Veracruz, Mexico. There they find a monster, El Chupacabra, terrorizing the town.",2003-09-30,12.779,7.3,313
9513,355506,Siren,A bachelor party becomes a savage fight for survival when the groomsmen unwittingly unleash a fabled predator upon the festivities.,2016-12-02,11.533,6.0,264
9514,1977,The Grudge 3,"Jake Kimble, the sole survivor of the Chicago massacre, is killed while in solitary confinement. His doctor begins investigating the claims he made about a long-haired woman in white, as a mysterious Japanese woman arrives at his old apartment building to help them get rid of the curse.",2009-05-12,13.28,5.4,579
9515,532710,Firestarter,"For more than a decade, parents Andy and Vicky have been on the run, desperate to hide their daughter Charlie from a shadowy federal agency that wants to harness her unprecedented gift for creating fire into a weapon of mass destruction. Andy has taught Charlie how to defuse her power, which is triggered by anger or pain. But as Charlie turns 11, the fire becomes harder and harder to control. After an incident reveals the family's location, a mysterious operative is deployed to hunt down the family and seize Charlie once and for all. Charlie has other plans.",2022-05-12,16.548,5.574,688
9516,339259,The Man with the Iron Heart,"With the Third Reich at its peak in 1942, the Czech resistance in London plans the most ambitious military operation of WWII –  Anthropoid. Two young recruits are sent to Prague to assassinate the most ruthless Nazi leader – Reinhardt Heydrich, head of the SS, the Gestapo and the architect of the Final Solution.",2017-05-25,13.283,6.5,757
